Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	GMX_AirPressure	GMX_AirTemp	GMX_RealiveHumidity	GMX_WindDirection	GMX_True	GMX_WindSpeed	GMX_WindGust	GMX_GPSFix	WBT_Status	WBT_Ens	WBT_Min	
2026-04-12 12:25:00	57.33003	17.87343	11	12	0	1	480	0	0	0.014	13.3	11	4.128	7.63	1022.7	5.2	85	160	1	2	2.5	1	0	3	5	
2026-04-12 12:35:00	57.32988	17.87481	12	13	0	1	480	0	0	0.016	13.5	11	4.084	7.62	1022.6	5	86	190	1	3.1	3.8	1	0	3	5	
2026-04-12 12:45:00	57.32904	17.87748	12	14	0	1	480	0	0	0.014	13.3	11	4.103	7.61	1022.6	5	87	205	1	2.8	3.6	1	0	3	5	
2026-04-12 12:55:00	57.32895	17.87763	12	15	0	1	480	0	0	0.016	13.2	11	4.121	7.63	1022.5	5	87	195	1	3.1	3.9	1	0	3	5	
2026-04-12 13:05:00	57.32889	17.87715	12	16	0	1	480	0	0	0.014	13.6	11	4.102	7.62	1022.5	5.2	85	195	1	3	3.7	1	0	3	5	
2026-04-12 13:15:00	57.32868	17.87748	12	17	0	1	480	0	0	0.016	13.3	10	4.142	7.63	1022.5	5.2	84	175	1	2.6	3.3	1	0	3	5	
2026-04-12 13:25:00	57.32889	17.87703	12	18	0	1	490	0	0	0.014	13.3	10	4.198	7.64	1022.4	5.4	83	190	1	2.1	3	1	0	3	5	
2026-04-12 13:35:00	57.32913	17.87754	12	19	0	1	480	0	0	0.014	13.6	10	4.198	7.64	1022.4	5.3	84	175	1	2.3	3	1	0	3	5	
2026-04-12 13:45:00	57.32883	17.87547	12	20	0	1	480	0	0	0.014	13.3	10	4.179	7.63	1022.4	5.3	85	200	1	2	2.9	1	0	3	5	
2026-04-12 13:55:00	57.32886	17.87379	12	21	0	1	510	0	0	0.014	13.2	10	4.185	7.63	1022.3	5.3	85	185	1	2.4	3.1	1	0	3	5	
2026-04-12 14:05:00	57.32859	17.87184	12	22	0	1	480	0	0	0.014	13.4	10	4.211	7.62	1022.4	5.3	85	180	1	2.3	2.8	1	0	3	5	
2026-04-12 14:15:00	57.32835	17.87016	11	23	0	3	480	0	0	0.014	13.5	10	4.184	7.62	1022.5	5.3	85	195	1	1.8	2.3	1	0	3	5	
2026-04-12 14:25:00	57.32853	17.86899	12	24	0	1	480	0	0	0.014	13.7	9	4.238	7.62	1022.5	5.3	86	165	1	2.1	3	1	0	3	5	
2026-04-12 14:35:00	57.32898	17.86866	12	25	0	2	480	0	0	0.014	13.4	9	4.229	7.62	1022.4	5.4	85	160	1	1.9	2.4	1	0	3	5	
2026-04-12 14:45:00	57.32868	17.8704	12	26	0	2	480	0	0	0.014	13.3	9	4.185	7.61	1022.5	5.4	85	155	1	2	2.6	1	0	3	5	
2026-04-12 14:55:00	57.32868	17.87223	12	27	0	1	480	0	0	0.014	13.8	9	4.264	7.62	1022.5	5.6	84	145	1	1.7	2.4	1	0	3	5	
