Time	Lat	Long	TTFF	Warning	Count	Leak	Commands	I	V	Temperature	Pressure	Humidity	TxTries	Vel	Dir	TrDist	WindDir	NTack	Tack	T0	T1	T2	T3	WPRE	CORR	SAP	SAM	SAS	RANG	
2018-12-03 11:15:00	56.85627	11.9739	12	0	13	0	3	0.005	13.9	8	991	29	1	0.7	309	1100	210	0	1	1	0	1	1	0	0	0	0	19		
2018-12-03 11:20:00	56.85828	11.97111	11	0	14	0	3	0.005	13.9	8	990	29	1	0.9	323	1300	210	0	1	1	1	0	1	0	0	0	0	19		
2018-12-03 11:25:00	56.85981	11.96793	12	0	15	0	0	0.005	13.9	8	991	29	1	0.9	311	1500	210	0	1	1	1	1	0	0	0	0	0	20		
2018-12-03 11:30:00	56.8611	11.9649	12	0	16	0	3	0.005	13.9	8	991	29	1	0.8	308	1700	210	0	1	1	1	1	1	0	0	0	0	20		
2018-12-03 11:35:00	56.86209	11.96256	12	0	17	0	3	0.005	13.9	8	991	29	2	0.6	308	1900	210	0	1	1	1	1	1	0	0	0	0	18		
2018-12-03 11:40:00	56.86281	11.9604	12	0	18	0	0	0.005	13.8	8	991	29	1	0.5	302	2000	210	0	1	1	1	1	1	0	0	0	0	20		
2018-12-03 11:45:00	56.86368	11.95827	13	0	19	0	3	0.005	14	8	991	29	2	0.5	307	2100	210	0	1	1	1	1	1	0	0	0	0	18		
2018-12-03 11:50:00	56.86476	11.95584	13	0	20	0	0	0.005	14.1	8	991	29	1	0.6	309	2300	210	0	1	1	1	1	1	0	0	0	1	19		
2018-12-03 11:55:00	56.8659	11.95317	13	0	21	0	3	0.005	14	8	991	29	1	0.7	308	2500	210	0	1	1	1	1	1	0	0	0	0	20		
2018-12-03 12:00:00	56.86722	11.95017	13	0	22	0	0	0.005	14	8	991	29	1	0.8	309	2700	210	0	1	1	1	1	1	0	0	0	0	20		
2018-12-03 12:05:00	56.86695	11.95383	13	0	23	0	2	0.005	14	8	991	29	1	0.7	98	2600	205	0	0	1	1	1	1	0	0	16	0	4		
2018-12-03 12:10:00	56.86599	11.95857	13	0	24	0	0	0.005	13.9	8	991	29	1	1	110	2400	205	0	0	0	1	1	1	0	0	20	0	0		
2018-12-03 12:15:00	56.86524	11.96319	12	0	25	0	2	0.005	13.9	8	990	29	2	1	106	2200	205	0	0	0	0	1	1	0	0	17	0	0		
2018-12-03 12:20:00	56.86458	11.96709	13	0	26	0	2	0.005	13.9	8	991	29	1	0.8	107	2000	205	0	0	0	0	0	1	0	0	20	0	0		
2018-12-03 12:25:00	56.86419	11.97117	13	0	27	0	2	0.005	13.9	8	991	29	1	0.8	100	2000	205	0	0	0	0	0	0	0	0	17	1	0		
2018-12-03 12:30:00	56.86356	11.97507	12	0	28	0	0	0.005	13.9	8	991	29	1	0.8	106	1900	205	0	0	0	0	0	0	0	0	20	0	0		
2018-12-03 12:35:00	56.86284	11.97933	13	0	29	0	0	0.005	13.9	8	991	29	1	0.9	107	1800	205	0	0	0	0	0	0	0	0	19	0	0		
2018-12-03 12:40:00	56.86218	11.98317	14	0	0	0	2	0.005	13.9	8	990	29	1	0.8	108	1800	205	0	0	0	0	0	0	0	0	20	0	0		
2018-12-03 12:45:00	56.86155	11.98686	13	0	1	0	0	0.005	13.9	8	990	29	1	0.8	107	1800	205	0	0	0	0	0	0	0	0	20	0	0		
2018-12-03 12:50:00	56.8605	11.99223	13	0	2	0	2	0.005	13.9	8	991	29	1	1.2	110	1900	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 12:55:00	56.85936	11.99817	12	0	3	0	0	0.005	14	8	990	29	1	1.3	109	2000	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 13:00:00	56.85849	12.00516	12	0	4	0	2	0.005	14.1	8	990	29	1	1.5	103	2300	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 13:05:00	56.85765	12.01194	13	0	5	0	2	0.005	14	8	990	29	1	1.4	103	2600	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 13:10:00	56.85663	12.01857	13	0	6	0	2	0.005	14	8	990	29	1	1.4	106	2900	205	1	0	0	0	0	0	0	0	19	0	0		
2018-12-03 13:20:00	56.85462	12.03024	13	0	8	0	0	0.005	13.9	8	991	29	3	1.2	107	3500	205	1	0	0	0	0	0	0	0	14	1	0		
2018-12-03 13:25:00	56.8533	12.03558	13	0	9	0	2	0.005	13.9	8	991	29	1	1.2	114	3800	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 13:30:00	56.85216	12.04122	13	0	10	0	0	0.005	13.9	8	991	29	2	1.2	111	4100	205	1	0	0	0	0	0	0	0	17	0	0		
2018-12-03 13:35:00	56.8509	12.04686	13	0	11	0	0	0.005	13.9	8	990	29	1	1.2	112	4400	205	1	0	0	0	0	0	0	0	20	0	0		
2018-12-03 13:40:00	56.85024	12.05166	13	0	12	0	2	0.005	13.9	8	990	29	1	1	104	4700	205	2	0	0	0	0	0	0	0	15	1	4		
2018-12-03 13:45:00	56.84883	12.05736	17	0	13	0	0	0.005	13.9	8	991	29	3	1.3	114	5000	205	2	0	0	0	0	0	0	0	14	0	0		
2018-12-03 13:50:00	56.84745	12.06252	14	0	14	0	0	0.005	13.9	8	990	29	3	1.2	116	5400	205	2	0	0	0	0	0	0	0	14	0	0		
2018-12-03 13:55:00	56.84577	12.06855	42	0	15	0	2	0.005	14	8	990	29	1	1.3	117	5700	205	2	0	0	0	0	0	0	0	20	0	0		
2018-12-03 14:00:00	56.84418	12.07371	41	0	16	0	0	0.005	14	8	990	29	1	1.2	119	6000	205	2	0	0	0	0	0	0	0	16	0	0		
2018-12-03 14:05:00	56.84268	12.07872	13	0	17	0	0	0.005	14	8	991	29	2	1.3	119	6400	205	2	0	0	0	0	0	0	0	14	0	0		
2018-12-03 14:10:00	56.84085	12.08451	13	0	18	0	0	0.005	14	8	991	29	2	1.4	120	6700	205	2	0	0	0	0	0	0	0	17	0	0		
2018-12-03 14:15:00	56.83896	12.09006	12	0	19	0	0	0.005	14	8	990	29	1	1.3	122	7100	205	2	0	0	0	0	0	0	0	20	0	0		
2018-12-03 14:20:00	56.83701	12.09555	12	0	20	0	0	0.005	14	8	991	29	3	1.3	123	7400	205	2	0	0	0	0	0	0	0	15	0	0		
2018-12-03 14:25:00	56.83497	12.10149	13	0	21	0	0	0.005	14	8	990	29	1	1.4	122	7800	205	2	0	0	0	0	0	0	0	20	0	0		
2018-12-03 14:30:00	56.83542	12.10143	13	0	22	0	6	0.005	13.9	8	991	29	1	0.2	355	-3600	205	1	2	0	0	0	0	0	0	5	0	13		
2018-12-03 14:35:00	56.83521	12.09885	13	0	23	0	0	0.005	13.9	8	991	29	1	0.5	262	-3500	205	1	1	2	0	0	0	0	0	0	0	20		
2018-12-03 14:40:00	56.83491	12.09606	13	0	24	0	0	0.005	13.9	8	991	29	1	0.6	258	-3300	205	1	1	1	2	0	0	0	0	0	0	20		
2018-12-03 14:45:00	56.83461	12.09333	12	0	25	0	0	0.005	13.9	8	991	29	1	0.6	259	-3200	205	1	1	1	1	2	0	0	0	0	0	19		
2018-12-03 15:00:00	56.83359	12.08637	13	0	26	0	6	0.005	13.9	8	990	29	1	0.5	255	7400	205	2	1	1	1	1	2	0	0	0	1	79		
2018-12-03 15:30:00	56.83698	12.06621	14	0	28	0	0	0.005	13.9	8	991	29	3	0.8	278	6100	205	2	2	2	1	1	1	0	0	0	0	77		
2018-12-03 15:45:00	56.83902	12.05553	13	0	29	0	0	0.005	13.9	8	991	29	1	0.8	289	5400	205	2	2	2	2	1	1	0	0	0	0	80		
2018-12-03 16:00:00	56.84103	12.04479	41	0	0	0	0	0.005	13.8	8	991	29	1	0.7	289	4700	205	2	2	2	2	2	1	0	0	0	0	80		
2018-12-03 16:15:00	56.84421	12.03552	12	0	1	0	0	0.005	13.8	8	991	29	1	0.8	302	4000	205	2	2	2	2	2	2	0	0	0	0	77		
2018-12-03 16:30:00	56.84772	12.02631	12	0	2	0	0	0.005	13.8	8	991	29	3	0.8	305	3400	205	2	2	2	2	2	2	0	0	0	0	77		
2018-12-03 16:45:00	56.85237	12.01923	13	0	3	0	0	0.005	13.8	8	991	29	1	0.7	320	2800	205	2	2	2	2	2	2	0	1	0	0	80		
2018-12-03 17:00:00	56.85744	12.01314	17	0	4	0	0	0.005	13.8	8	991	29	1	0.7	327	2300	205	2	2	2	2	2	2	0	1	0	0	80		
2018-12-03 17:15:00	56.86281	12.00744	12	0	5	0	0	0.005	13.8	8	991	29	1	0.8	330	1700	205	2	2	2	2	2	2	0	1	0	0	80		
2018-12-03 17:30:00	56.86797	11.99871	17	0	6	0	0	0.005	13.8	8	991	29	1	0.9	317	1000	205	2	2	2	2	2	2	0	1	0	0	80		
2018-12-03 17:45:00	56.87319	11.98992	15	0	7	0	0	0.005	13.8	8	991	29	1	0.9	317	300	205	2	2	2	2	2	2	0	1	0	0	80		
2018-12-03 18:00:00	56.87958	11.98257	40	0	8	0	0	0.005	13.8	8	991	29	1	0.9	328	-300	205	3	2	2	2	2	2	0	1	0	0	78		
2018-12-03 18:30:00	56.86932	12.01266	14	0	9	0	5	0.005	13.8	8	991	29	1	1.2	122	-1400	225	1	3	2	2	2	2	0	1	162	0	4		
2018-12-03 19:00:00	56.87736	11.99967	13	0	10	0	0	0.005	13.8	8	992	29	1	0.7	319	-800	225	0	1	3	2	2	2	0	1	3	0	165		
2018-12-03 19:30:00	56.86857	12.01467	13	0	11	0	0	0.005	13.8	8	992	29	1	0.7	137	-1600	230	1	0	1	3	2	2	0	1	166	0	4		
2018-12-03 20:00:00	56.87679	11.99949	40	0	12	0	0	0.005	13.7	8	992	29	1	0.7	315	-700	225	0	1	0	1	3	2	0	1	5	0	165		
2018-12-03 20:30:00	56.86707	12.01176	13	0	13	0	0	0.005	13.7	8	992	29	1	0.7	145	-1500	230	1	0	1	0	1	3	0	1	164	0	3		
2018-12-03 21:00:00	56.87742	12.00312	12	0	14	0	4	0.005	13.7	8	992	29	3	0.7	335	-200	240	0	1	0	1	0	1	0	1	5	0	158		
2018-12-03 21:20:00	56.87097	12.01095	41	0	15	0	1	0.005	13.7	8	993	29	1	0.7	146	-900	240	0	0	1	0	1	0	0	1	105	0	4		
2018-12-03 22:13:20	56.8542	12.03747	25	0	16	0	0	0.005	13.7	8	993	29	1	0.8	139	-3400	240	1	0	0	1	0	1	0	0	307	0	0		
2018-12-03 23:06:40	56.86881	12.00453	26	0	17	0	0	0.005	13.7	8	993	29	1	0.8	309	-800	225	1	1	0	0	1	0	0	1	4	0	304		
2018-12-03 23:30:00	56.87706	11.99382	13	0	18	0	1	0.005	13.7	8	993	29	1	0.8	325	300	225	0	1	1	0	0	1	0	1	0	0	128		
2018-12-04 00:00:00	56.86521	12.01134	65	0	19	0	0	0.005	13.7	8	993	29	1	0.9	141	-1400	235	1	0	1	1	0	0	0	1	165	0	3		
2018-12-04 00:30:00	56.87577	12.00195	12	0	20	0	0	0.005	13.7	8	993	29	1	0.7	334	-200	235	0	1	0	1	1	0	0	1	4	0	158		
2018-12-04 01:00:00	56.86089	12.01062	11	0	21	0	0	0.005	13.7	8	993	29	1	1	162	-1700	250	1	0	1	0	1	1	0	1	164	0	5		
2018-12-04 01:30:00	56.87208	12.01206	13	0	22	0	0	0.005	13.6	8	994	29	1	0.7	4	-900	260	0	1	0	1	0	1	0	1	5	0	165		
2018-12-04 02:00:00	56.85399	12.01608	14	0	23	0	0	0.005	13.7	8	994	29	1	1.1	173	-2400	265	1	0	1	0	1	0	0	1	164	1	4		
2018-12-04 02:30:00	56.86242	12.02322	41	0	24	0	0	0.005	13.6	8	994	29	1	0.6	25	-2100	275	1	1	0	1	0	1	0	1	10	2	155		
2018-12-04 03:00:00	56.87229	12.03039	13	0	25	0	0	0.005	13.6	8	995	29	1	0.7	22	-1900	275	0	1	1	0	1	0	0	1	0	1	164		
2018-12-04 03:30:00	56.85111	12.0342	13	0	26	0	0	0.005	13.6	8	995	29	1	1.3	174	-3500	275	1	0	1	1	0	1	0	0	163	1	5		
2018-12-04 04:00:00	56.85621	12.04329	13	0	27	0	0	0.005	13.6	8	996	29	1	0.4	44	-3500	275	1	1	0	1	1	0	0	0	11	2	155		
2018-12-04 04:30:00	56.86281	12.05109	12	0	28	0	0	0.005	13.6	8	996	29	1	0.5	33	-3500	275	1	1	1	0	1	1	0	0	0	3	167		
2018-12-04 05:00:00	56.86884	12.05913	13	0	29	0	0	0.005	13.6	8	996	29	1	0.5	36	-3700	275	1	1	1	1	0	1	0	0	0	0	170		
2018-12-04 05:30:00	56.87532	12.06681	40	0	0	0	0	0.005	13.6	8	997	29	1	0.5	33	-4100	275	1	1	1	1	1	0	0	0	0	5	165		
2018-12-04 06:00:00	56.8833	12.07173	12	0	1	0	0	0.005	13.6	8	998	29	2	0.5	19	-4400	275	0	1	1	1	1	1	0	0	0	1	165		
2018-12-04 06:30:00	56.86071	12.06504	13	0	2	0	0	0.005	13.6	8	999	29	1	1.4	189	-4400	280	1	0	1	1	1	1	0	0	161	2	5		
2018-12-04 07:00:00	56.86674	12.06711	13	0	3	0	0	0.005	13.6	8	999	29	1	0.4	11	-4300	280	1	1	0	1	1	1	0	0	4	1	165		
2018-12-04 07:30:00	56.87313	12.07038	13	0	4	0	0	0.005	13.6	8	1000	29	3	0.4	15	-4300	280	1	1	1	0	1	1	0	0	0	2	164		
2018-12-04 08:00:00	56.87784	12.07248	40	0	5	0	0	0.005	13.6	8	1000	29	1	0.3	14	-4400	280	1	1	1	1	0	1	0	0	6	5	158		
2018-12-04 08:30:00	56.88315	12.07242	12	0	6	0	0	0.005	13.8	8	1001	29	1	0.3	360	-4500	280	0	1	1	1	1	0	0	0	0	1	166		
2018-12-04 09:00:00	56.86302	12.057	13	0	7	0	0	0.005	13.9	8	1002	29	1	1.3	203	-3800	290	1	0	1	1	1	1	0	0	155	2	11		
2018-12-04 09:05:00	56.8599	12.05412	13	0	8	0	0	0.005	13.9	8	1002	29	1	1.3	207	-3800	290	1	0	0	1	1	1	0	0	18	0	0		
2018-12-04 09:10:00	56.85663	12.05091	13	0	9	0	0	0.005	13.8	8	1002	29	1	1.4	208	-3800	290	1	0	0	0	1	1	0	0	20	0	0		
2018-12-04 09:15:00	56.85384	12.04836	12	0	10	0	0	0.005	14	8	1002	29	1	1.2	206	-3900	290	1	0	0	0	0	1	0	0	20	0	0		
2018-12-04 09:20:00	56.85078	12.04575	13	0	11	0	0	0.005	13.9	8	1002	29	1	1.2	205	-4000	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 09:25:00	56.84769	12.04293	13	0	12	0	0	0.005	13.9	8	1002	29	1	1.3	206	-4100	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 09:30:00	56.84466	12.03999	13	0	13	0	0	0.005	13.9	8	1002	29	1	1.3	208	-4200	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 09:35:00	56.84154	12.03666	13	0	14	0	0	0.005	13.9	8	1003	29	1	1.3	210	-4300	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 09:40:00	56.83839	12.03348	12	0	15	0	0	0.005	13.9	8	1003	29	2	1.3	209	-4400	290	1	0	0	0	0	0	0	0	19	0	0		
2018-12-04 09:45:00	56.83515	12.03039	13	0	16	0	0	0.005	13.9	8	1003	29	1	1.3	207	-4400	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 09:50:00	56.83185	12.02706	12	0	17	0	0	0.005	14	8	1003	29	2	1.4	209	-4500	290	1	0	0	0	0	0	0	0	18	0	0		
2018-12-04 09:55:00	56.82864	12.02358	13	0	18	0	0	0.005	13.9	8	1003	29	1	1.4	211	-4600	290	1	0	0	0	0	0	0	0	19	0	0		
2018-12-04 10:00:00	56.82543	12.02049	13	0	19	0	0	0.005	13.9	8	1003	29	1	1.3	208	-4700	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 10:05:00	56.82198	12.01686	13	0	20	0	0	0.005	13.9	8	1004	29	1	1.5	210	-4800	290	1	0	0	0	0	0	0	0	19	0	0		
2018-12-04 10:10:00	56.81865	12.01338	13	0	21	0	0	0.005	13.9	8	1003	29	1	1.4	210	-4900	290	1	0	0	0	0	0	0	0	20	0	0		
2018-12-04 10:15:00	56.81523	12.00999	13	0	22	0	0	0.005	13.9	8	1004	29	3	1.4	208	-5000	290	1	0	0	0	0	0	0	0	15	0	0		
2018-12-04 10:20:00	56.81448	12.01143	23	0	23	0	0	0.005	13.9	8	1003	29	2	0.4	133	-5100	315	1	1	0	0	0	0	0	0	7	0	10		
2018-12-04 10:25:00	56.81607	12.01278	15	0	24	0	0	0.005	14	8	1004	29	1	0.7	24	-5000	315	1	1	1	0	0	0	0	0	0	0	19		
2018-12-04 10:30:00	56.81748	12.01353	15	0	25	0	0	0.005	14.1	8	1004	29	1	0.5	17	-5000	315	1	1	1	1	0	0	0	0	0	0	20		
2018-12-04 10:35:00	56.81907	12.01464	15	0	26	0	0	0.005	14	8	1004	29	1	0.6	21	-4900	315	1	1	1	1	1	0	0	0	0	0	20		
2018-12-04 10:40:00	56.82078	12.01617	14	0	27	0	0	0.005	14	8	1004	29	1	0.7	26	-4800	315	1	1	1	1	1	1	0	0	0	2	18		
2018-12-04 10:45:00	56.8224	12.01767	13	0	28	0	0	0.005	14	8	1004	29	1	0.7	27	-4800	315	1	1	1	1	1	1	0	0	0	0	18		
2018-12-04 10:50:00	56.82375	12.01905	41	0	29	0	0	0.005	13.9	8	1004	29	1	0.5	29	-4800	315	1	1	1	1	1	1	0	0	0	0	20		
2018-12-04 10:55:00	56.82501	12.02007	13	0	0	0	0	0.005	13.9	8	1004	29	1	0.6	24	-4700	315	1	1	1	1	1	1	0	0	0	0	17		
2018-12-04 11:00:00	56.82663	12.02115	14	0	1	0	0	0.005	13.9	8	1004	29	1	0.6	19	-4600	315	1	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:05:00	56.82825	12.02271	14	0	2	0	0	0.005	13.9	8	1004	29	1	0.7	28	-4600	315	1	1	1	1	1	1	0	0	0	0	19		
2018-12-04 11:10:00	56.82996	12.02391	14	0	3	0	0	0.005	13.9	8	1005	29	1	0.7	22	-4500	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:15:00	56.83167	12.02448	14	0	4	0	0	0.005	13.9	8	1004	29	1	0.6	10	-4400	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:20:00	56.83374	12.02559	16	0	5	0	0	0.005	13.9	8	1005	29	3	0.8	16	-4300	315	0	1	1	1	1	1	0	0	0	0	15		
2018-12-04 11:25:00	56.8356	12.02685	16	0	6	0	0	0.005	13.9	8	1004	29	1	0.7	20	-4200	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:30:00	56.83752	12.0279	14	0	7	0	0	0.005	14	8	1005	29	1	0.7	17	-4200	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:35:00	56.83944	12.02865	41	0	8	0	0	0.005	14	8	1005	29	1	0.7	12	-4100	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 11:40:00	56.84124	12.02985	13	0	9	0	0	0.005	14	8	1005	29	1	0.8	20	-4000	315	0	1	1	1	1	1	0	0	0	0	15		
2018-12-04 11:45:00	56.84325	12.03072	13	0	10	0	0	0.005	13.9	8	1005	29	1	0.8	14	-3900	315	0	1	1	1	1	1	0	0	0	1	19		
2018-12-04 11:50:00	56.84523	12.03177	13	0	11	0	0	0.005	13.9	8	1005	29	3	0.8	16	-3800	315	0	1	1	1	1	1	0	0	0	0	16		
2018-12-04 11:55:00	56.84709	12.03243	13	0	12	0	0	0.005	13.9	8	1005	29	1	0.7	11	-3700	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 12:00:00	56.84904	12.03333	13	0	13	0	0	0.005	13.9	8	1005	29	3	0.7	14	-3600	315	0	1	1	1	1	1	0	0	0	0	16		
2018-12-04 12:05:00	56.85084	12.03456	14	0	14	0	0	0.005	13.9	8	1005	29	1	0.7	20	-3500	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 12:10:00	56.85249	12.03522	12	0	15	0	0	0.005	13.9	8	1006	29	1	0.6	12	-3400	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 12:15:00	56.85441	12.036	12	0	16	0	0	0.005	13.9	8	1006	29	1	0.7	13	-3300	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 12:20:00	56.85618	12.03666	13	0	17	0	0	0.005	13.9	8	1006	29	1	0.7	12	-3200	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 12:25:00	56.85561	12.03903	13	0	18	0	0	0.005	14	8	1006	29	1	0.5	113	-3400	315	0	1	1	1	1	1	0	0	10	0	9		
2018-12-04 12:30:00	56.85726	12.0402	13	0	19	0	0	0.005	14	8	1006	29	1	0.6	22	-3300	315	0	1	1	1	1	1	0	1	0	0	19		
2018-12-04 12:35:00	56.85882	12.04122	12	0	20	0	0	0.005	14	8	1007	29	1	0.6	19	-3200	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 12:40:00	56.85873	12.04395	13	0	21	0	0	0.005	14	8	1006	29	1	0.6	93	-3400	315	0	1	1	1	1	1	0	0	9	1	10		
2018-12-04 12:45:00	56.86032	12.04479	13	0	22	0	0	0.005	14	8	1006	29	1	0.6	16	-3300	315	0	1	1	1	1	1	0	0	0	0	20		
2018-12-04 12:50:00	56.86188	12.04578	13	0	23	0	0	0.005	14	8	1007	29	1	0.6	19	-3300	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 12:55:00	56.86335	12.04671	13	0	24	0	0	0.005	13.9	8	1007	29	1	0.6	19	-3200	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 13:00:00	56.86479	12.04782	14	0	25	0	0	0.005	13.9	8	1007	29	1	0.6	23	-3200	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 13:05:00	56.86632	12.04893	14	0	26	0	0	0.005	13.9	8	1007	29	1	0.6	22	-3200	315	0	1	1	1	1	1	0	1	0	0	20		
2018-12-04 13:15:00	56.86059	12.04623	13	0	27	0	0	0.005	13.9	8	1007	29	1	1.1	194	-3400	285	1	0	1	1	1	1	0	0	39	0	9		
2018-12-04 13:30:00	56.86287	12.04959	13	0	28	0	0	0.005	13.9	8	1008	29	1	0.4	38	-3400	290	1	1	0	1	1	1	0	0	7	4	68		
2018-12-04 13:45:00	56.86704	12.05376	13	0	29	0	0	0.005	13.9	8	1008	29	1	0.6	29	-3500	290	1	1	1	0	1	1	0	0	0	1	79		
2018-12-04 14:00:00	56.85888	12.05157	71	0	0	0	1	0.005	14	8	1008	29	1	1	188	-3700	285	1	0	1	1	0	1	0	0	68	1	11		
2018-12-04 14:15:00	56.84952	12.04239	13	0	1	0	0	0.005	14	8	1008	29	1	1.4	208	-4000	285	1	0	0	1	1	0	0	0	74	0	0		
2018-12-04 14:30:00	56.83992	12.03231	13	0	2	0	0	0.005	14	8	1009	29	2	1.4	210	-4200	285	1	0	0	0	1	1	0	0	78	0	0		
2018-12-04 14:31:00	56.83911	12.03168	13	0	3	0	7	0.016	14	8	1009	29	1	1.6	203	-1300	80	3	1	0	0	0	1	0	1	0	0	0		
2018-12-04 14:32:00	56.83797	12.03207	13	0	4	0	0	0.016	14	8	1009	29	1	2.1	169	-1400	80	2	3	1	0	0	0	0	1	0	0	0		
2018-12-04 14:33:00	56.83716	12.03147	11	0	5	0	0	0.016	13.9	8	1009	29	1	1.7	202	-1500	210	2	2	3	1	0	0	0	1	0	0	0		
2018-12-04 14:34:30	56.83575	12.03084	12	0	6	0	0	0.018	13.9	8	1009	29	1	1.8	194	-1700	210	2	2	2	3	1	0	0	1	0	0	0		
2018-12-04 14:37:30	56.83266	12.0297	12	0	8	0	0	0.016	13.8	8	1009	29	3	1.9	194	-2000	210	2	2	2	2	2	3	0	1	0	0	0		
2018-12-04 14:38:30	56.8317	12.02919	11	0	9	0	0	0.016	13.8	8	1009	29	1	1.8	196	-2100	210	2	2	2	2	2	2	0	1	0	0	0		
2018-12-04 14:39:30	56.83056	12.02934	12	0	10	0	0	0.016	13.8	8	1009	29	1	2.1	176	-2200	210	3	2	2	2	2	2	0	1	0	0	0		
2018-12-04 14:41:00	56.82903	12.02901	12	0	11	0	0	0.014	13.8	8	1010	29	2	1.9	187	-2400	30	0	3	2	2	2	2	0	1	0	0	0		
2018-12-04 14:42:30	56.82792	12.0279	11	0	12	0	0	0.016	13.8	8	1009	29	1	1.6	209	-2600	30	0	0	3	2	2	2	0	1	0	0	0		
2018-12-04 14:43:30	56.82723	12.02718	12	0	13	0	0	0.016	13.8	8	1009	29	1	1.4	210	-2600	30	0	0	0	3	2	2	0	1	0	0	0		
2018-12-04 14:45:00	56.82615	12.02634	11	0	14	0	2	0.005	13.8	8	1010	29	2	1.4	203	-2800	25	0	1	0	0	3	2	0	1	0	0	0		
2018-12-04 14:50:00	56.82573	12.02856	13	0	15	0	0	0.005	13.8	8	1010	28	1	0.5	110	-2800	25	1	1	1	0	0	3	0	1	6	0	14		
2018-12-04 14:55:00	56.82762	12.03096	12	0	16	0	0	0.005	13.8	8	1009	29	1	0.9	35	-2500	25	1	1	1	1	0	0	0	1	0	1	18		
2018-12-04 15:00:00	56.82939	12.03243	11	0	17	0	0	0.005	13.8	8	1009	28	1	0.7	24	-2300	25	1	1	1	1	1	0	0	1	0	0	19		
2018-12-04 15:10:00	56.83224	12.03525	12	0	18	0	1	0.005	13.8	8	1010	29	1	0.6	29	-2000	25	1	1	1	1	1	1	0	1	0	0	50		
2018-12-04 15:20:00	56.83407	12.03936	13	0	19	0	0	0.005	13.8	8	1010	29	1	0.5	51	-1700	25	1	1	1	1	1	1	0	1	5	1	43		
2018-12-04 15:30:00	56.83749	12.04287	12	0	20	0	0	0.005	13.8	8	1010	29	1	0.7	29	-1300	25	1	1	1	1	1	1	0	1	0	1	49		
2018-12-04 15:40:00	56.83593	12.0486	11	0	21	0	0	0.005	13.8	8	1011	29	1	0.6	116	-1600	25	1	1	1	1	1	1	0	1	19	2	28		
2018-12-04 15:50:00	56.83893	12.05163	12	0	22	0	0	0.005	13.8	8	1011	29	1	0.6	29	1300	25	1	1	1	1	1	1	0	1	0	1	48		
2018-12-04 16:00:00	56.84202	12.05484	13	0	23	0	0	0.005	13.7	8	1010	29	3	0.7	30	1100	25	1	1	1	1	1	1	0	1	0	0	45		
2018-12-04 16:10:00	56.84502	12.05778	13	0	24	0	0	0.005	13.7	8	1011	29	1	0.6	28	1100	25	0	1	1	1	1	1	0	1	0	0	50		
2018-12-04 16:20:00	56.84805	12.06015	13	0	25	0	0	0.005	13.7	8	1011	29	1	0.6	23	1100	25	0	1	1	1	1	1	0	1	0	1	48		
2018-12-04 16:30:00	56.84289	12.05583	13	0	26	0	2	0.005	13.7	8	1011	29	1	1	205	1100	295	1	0	1	1	1	1	0	1	43	0	6		
2018-12-04 16:45:00	56.84589	12.06117	15	0	27	0	0	0.005	13.7	8	1012	29	1	0.5	44	1200	300	1	1	0	1	1	1	0	1	6	0	72		
2018-12-04 17:00:00	56.85042	12.06744	14	0	28	0	0	0.005	13.7	8	1012	29	1	0.7	37	1500	300	1	1	1	0	1	1	0	1	0	2	77		
2018-12-04 17:15:00	56.85492	12.07251	41	0	29	0	0	0.005	13.7	8	1012	29	1	0.6	32	1900	300	1	1	1	1	0	1	0	1	0	1	79		
2018-12-04 17:30:00	56.85921	12.07713	13	0	0	0	0	0.005	13.7	8	1012	29	1	0.6	30	2300	300	0	1	1	1	1	0	0	1	0	0	77		
2018-12-04 17:45:00	56.85159	12.06837	14	0	1	0	0	0.005	13.7	8	1012	29	2	1.1	212	1600	300	1	0	1	1	1	1	0	1	71	0	5		
